checkpoint,step,mean_auc,Atelectasis,Cardiomegaly,Consolidation,Edema,Pleural Effusion
checkpoints/pt-imp/checkpoint_6900.pt,6900,0.8082147355119969,0.6851200000000001,0.7969244685662596,0.8560267857142857,0.8268535262206148,0.8761488970588235
checkpoints/pt-imp/checkpoint_20100.pt,20100,0.8080701645129171,0.6253866666666666,0.820443238353686,0.8511904761904762,0.8568414707655214,0.8864889705882353
checkpoints/pt-imp/checkpoint_9100.pt,9100,0.8080443351466069,0.7202133333333334,0.7763455450022615,0.8480282738095237,0.8277576853526221,0.8678768382352942
checkpoints/pt-imp/checkpoint_20500.pt,20500,0.8076888351008721,0.6795733333333334,0.80958842152872,0.8346354166666666,0.8521699819168174,0.8624770220588235
checkpoints/pt-imp/checkpoint_11700.pt,11700,0.8075068685823273,0.6903466666666667,0.8040479421076436,0.8405877976190477,0.8239903556359253,0.8785615808823529
checkpoints/pt-imp/checkpoint_6200.pt,6200,0.8073944636030307,0.6746666666666667,0.7960199004975125,0.8430059523809523,0.8604581072935503,0.8628216911764707
checkpoints/pt-imp/checkpoint_6700.pt,6700,0.8072873366498463,0.6802133333333334,0.8107191316146539,0.8558407738095237,0.8229355033152502,0.8667279411764706
checkpoints/pt-imp/checkpoint_3800.pt,3800,0.8072805734833762,0.70784,0.8045002261420172,0.8324032738095238,0.8342374924653406,0.857421875
checkpoints/pt-imp/checkpoint_14600.pt,14600,0.8071540622299904,0.6785066666666667,0.8151289009497965,0.8152901785714286,0.8556359252561783,0.8712086397058824
checkpoints/pt-imp/checkpoint_8800.pt,8800,0.8070808873655254,0.6925866666666668,0.8127544097693351,0.8510044642857142,0.8319770946353224,0.8470818014705882
checkpoints/pt-imp/checkpoint_3900.pt,3900,0.8070667733692612,0.73504,0.7645861601085482,0.8441220238095238,0.847950572634117,0.8436351102941176
checkpoints/pt-imp/checkpoint_21400.pt,21400,0.8070276510185218,0.61568,0.8370646766169155,0.8557477678571428,0.8630198915009042,0.8636259191176471
checkpoints/pt-imp/checkpoint_10400.pt,10400,0.8069684507436898,0.6391466666666666,0.8337856173677071,0.8616071428571428,0.837251356238698,0.8630514705882353
checkpoints/pt-imp/checkpoint_10500.pt,10500,0.8067862124995508,0.7096533333333334,0.7937584803256447,0.8435639880952381,0.8245931283905967,0.8623621323529412
checkpoints/pt-imp/checkpoint_3700.pt,3700,0.806660222898319,0.69152,0.8007688828584351,0.8277529761904762,0.8550331525015069,0.8582261029411765
checkpoints/pt-imp/checkpoint_8400.pt,8400,0.8064814213466409,0.68032,0.8401175938489371,0.8314732142857143,0.8191681735985533,0.861328125
checkpoints/pt-imp/checkpoint_2200.pt,2200,0.806432973330914,0.7922133333333333,0.7449118046132972,0.8219866071428572,0.8361965039180229,0.8368566176470589
checkpoints/pt-imp/checkpoint_10300.pt,10300,0.8063570032260479,0.6398400000000001,0.8195386702849389,0.8606770833333333,0.8340867992766727,0.8776424632352942
checkpoints/pt-imp/checkpoint_5000.pt,5000,0.8060761499301728,0.6869333333333333,0.8218000904568068,0.8266369047619048,0.8377034358047016,0.8573069852941176
checkpoints/pt-imp/checkpoint_10000.pt,10000,0.8060309152145143,0.6674133333333334,0.8206693803708729,0.8435639880952381,0.8369499698613623,0.8615579044117646
checkpoints/pt-imp/checkpoint_9000.pt,9000,0.805867801365744,0.6785066666666667,0.8020126639529624,0.8508184523809523,0.8212778782399036,0.8767233455882354
checkpoints/pt-imp/checkpoint_16100.pt,16100,0.8055001513739841,0.6238933333333333,0.819142921754862,0.8567708333333334,0.8529234478601567,0.8747702205882352
checkpoints/pt-imp/checkpoint_13100.pt,13100,0.8051402031032069,0.7379733333333333,0.7731795567616463,0.8046875,0.8474984930681133,0.8623621323529412
checkpoints/pt-imp/checkpoint_8100.pt,8100,0.80502214600521,0.6676266666666667,0.8190863862505654,0.8461681547619048,0.8298673899939724,0.8623621323529411
checkpoints/pt-imp/checkpoint_14000.pt,14000,0.8050093006632869,0.6626133333333333,0.8092492085029398,0.8331473214285715,0.8458408679927667,0.8741957720588236
checkpoints/pt-imp/checkpoint_15000.pt,15000,0.8049974455671342,0.68992,0.8064224332881049,0.8145461309523809,0.8343881856540084,0.8797104779411764
checkpoints/pt-imp/checkpoint_4100.pt,4100,0.804929033591405,0.6965333333333333,0.7914970601537765,0.8273809523809524,0.8506630500301386,0.8585707720588235
checkpoints/pt-imp/checkpoint_10200.pt,10200,0.8046115596166443,0.6305066666666667,0.8336725463591135,0.8344494047619048,0.8488547317661241,0.8755744485294118
checkpoints/pt-imp/checkpoint_4300.pt,4300,0.8032885012682212,0.7089066666666667,0.7824513794663048,0.8309151785714286,0.8283604581072935,0.8658088235294117
checkpoints/pt-imp/checkpoint_13600.pt,13600,0.8032583421032402,0.6946133333333333,0.7935323383084578,0.8375186011904762,0.8202230259192285,0.8704044117647058
checkpoints/pt-imp/checkpoint_19700.pt,19700,0.8029941599959944,0.61888,0.8066485753052918,0.8746279761904763,0.849005424954792,0.8658088235294118
