checkpoint,step,mean_auc,Atelectasis,Cardiomegaly,Consolidation,Edema,Pleural Effusion
checkpoints/pt-imp-v2/checkpoint_45600.pt,45600,0.8392919400008015,0.7460266666666667,0.8578697421981003,0.8601190476190476,0.8574442435201929,0.875
checkpoints/pt-imp-v2/checkpoint_20800.pt,20800,0.8392906979383659,0.7671466666666666,0.8376300316598824,0.8562127976190477,0.8624171187462326,0.873046875
checkpoints/pt-imp-v2/checkpoint_44400.pt,44400,0.8392339691353673,0.7338666666666667,0.8612618724559024,0.8746279761904762,0.85623869801085,0.8701746323529412
checkpoints/pt-imp-v2/checkpoint_37200.pt,37200,0.8391046778014127,0.7905066666666667,0.8400045228403438,0.8684895833333333,0.8203737191078964,0.8761488970588236
checkpoints/pt-imp-v2/checkpoint_14000.pt,14000,0.8389006531910767,0.7888,0.808853459972863,0.8610491071428572,0.8744725738396624,0.861328125
checkpoints/pt-imp-v2/checkpoint_37600.pt,37600,0.8388656248044681,0.75136,0.8465626413387608,0.8701636904761905,0.855033152501507,0.8712086397058824
checkpoints/pt-imp-v2/checkpoint_12000.pt,12000,0.8387759461089151,0.7877333333333333,0.8549298959746722,0.8448660714285714,0.8675406871609403,0.8388097426470587
checkpoints/pt-imp-v2/checkpoint_25200.pt,25200,0.8387095250958765,0.76576,0.8506331976481231,0.8748139880952381,0.8506630500301385,0.8516773897058824
checkpoints/pt-imp-v2/checkpoint_32800.pt,32800,0.8386353267456391,0.7352533333333333,0.8604703753957486,0.8485863095238095,0.878691983122363,0.8701746323529411
checkpoints/pt-imp-v2/checkpoint_32000.pt,32000,0.838087330947849,0.7683200000000001,0.8430574400723655,0.8465401785714286,0.8529234478601567,0.879595588235294
checkpoints/pt-imp-v2/checkpoint_35800.pt,35800,0.8380525220334996,0.75008,0.8502939846223428,0.8735119047619049,0.8425256178420736,0.8738511029411765
checkpoints/pt-imp-v2/checkpoint_20000.pt,20000,0.8380208799928951,0.7594666666666666,0.8280189959294437,0.8701636904761905,0.88456901748041,0.8478860294117646
checkpoints/pt-imp-v2/checkpoint_24600.pt,24600,0.837952953966749,0.7888,0.8179556761646314,0.8497023809523809,0.85623869801085,0.8770680147058824
checkpoints/pt-imp-v2/checkpoint_36400.pt,36400,0.8379076392815865,0.7554133333333333,0.835820895522388,0.8796502976190476,0.8414707655213984,0.8771829044117647
checkpoints/pt-imp-v2/checkpoint_43600.pt,43600,0.837881671075053,0.7810133333333333,0.8501809136137495,0.8569568452380952,0.849005424954792,0.8522518382352942
checkpoints/pt-imp-v2/checkpoint_36000.pt,36000,0.8378676567557181,0.7427199999999999,0.8530076888285844,0.8660714285714286,0.8367992766726945,0.8907398897058824
checkpoints/pt-imp-v2/checkpoint_25000.pt,25000,0.8377298219144123,0.7751466666666667,0.8398914518317504,0.867001488095238,0.8449367088607594,0.8616727941176471
checkpoints/pt-imp-v2/checkpoint_40000.pt,40000,0.8376461672122785,0.7578133333333333,0.8410221619176843,0.8575148809523809,0.8521699819168174,0.8797104779411764
checkpoints/pt-imp-v2/checkpoint_41000.pt,41000,0.837562790055089,0.7399466666666668,0.8579828132066939,0.8461681547619048,0.8705545509342978,0.8731617647058824
checkpoints/pt-imp-v2/checkpoint_15000.pt,15000,0.8375472753845739,0.7563733333333333,0.8476933514246947,0.8517485119047619,0.8774864376130198,0.8544347426470589
checkpoints/pt-imp-v2/checkpoint.pt,-1,0.8370729856135755,0.7377066666666667,0.8390999547715965,0.8584449404761905,0.8936106088004823,0.8565027573529412
checkpoints/pt-imp-v2/checkpoint_18000.pt,18000,0.8370725669923414,0.7467733333333334,0.834916327453641,0.8690476190476191,0.8598553345388787,0.8747702205882354
checkpoints/pt-imp-v2/checkpoint_38600.pt,38600,0.8370351757939783,0.7624533333333334,0.8499547715965627,0.8552827380952381,0.8496081977094635,0.8678768382352942
checkpoints/pt-imp-v2/checkpoint_37000.pt,37000,0.8369650043130678,0.7783466666666666,0.8387607417458164,0.8621651785714286,0.825497287522604,0.8800551470588236
checkpoints/pt-imp-v2/checkpoint_45800.pt,45800,0.8369042612780604,0.7472,0.8649932157394844,0.84375,0.8619650391802289,0.8666130514705883
checkpoints/pt-imp-v2/checkpoint_43400.pt,43400,0.8368032499189824,0.7979733333333333,0.8475802804161013,0.8411458333333333,0.8464436407474383,0.8508731617647058
checkpoints/pt-imp-v2/checkpoint_16200.pt,16200,0.8367984105283639,0.7411200000000001,0.8371777476255088,0.84765625,0.8868294153104279,0.8712086397058824
checkpoints/pt-imp-v2/checkpoint_11200.pt,11200,0.8365744153485674,0.80352,0.8170511080958841,0.8411458333333334,0.8592525617842073,0.8619025735294118
checkpoints/pt-imp-v2/checkpoint_32600.pt,32600,0.8365393830147934,0.7643733333333333,0.8666892808683854,0.8193824404761905,0.8551838456901748,0.8770680147058825
checkpoints/pt-imp-v2/checkpoint_17200.pt,17200,0.8364927808106412,0.76256,0.8357078245137947,0.8597470238095237,0.8731163351416515,0.8513327205882353
checkpoints/pt-imp-v2/checkpoint_45000.pt,45000,0.8364437545966232,0.7409066666666666,0.8326549072817729,0.8764880952380951,0.8717600964436407,0.8604090073529411
checkpoints/pt-imp-v2/checkpoint_14600.pt,14600,0.8364218885467991,0.7426133333333333,0.838647670737223,0.8744419642857142,0.8774864376130199,0.8489200367647058
checkpoints/pt-imp-v2/checkpoint_42800.pt,42800,0.8362481286004055,0.7666133333333334,0.8541383989145185,0.8469122023809524,0.8636226642555757,0.8499540441176471
checkpoints/pt-imp-v2/checkpoint_38200.pt,38200,0.8361616274079638,0.7332266666666667,0.8377431026684758,0.8735119047619048,0.8612115732368897,0.8751148897058824
checkpoints/pt-imp-v2/checkpoint_10200.pt,10200,0.8360297428323493,0.76896,0.8407960199004976,0.8418898809523809,0.8780892103676914,0.8504136029411765
checkpoints/pt-imp-v2/checkpoint_15800.pt,15800,0.8360078492977456,0.7451733333333334,0.8409090909090909,0.8664434523809524,0.8649789029535866,0.8625344669117647
